,Fecha,Medio,Título,Resumen,Alcance
707,2025-05-27,El Heraldo de México (sitio),Coinciden autoridades educativas en el papel transformador de las universidades,"Durante la puesta en marcha de la Iniciativa para la Diplomacia Cultural en América del Norte, José Antonio de los Reyes Heredia, rector general de la Universidad Autónoma Metropolitana, señaló que la UAM ha fomentado el pensamiento crítico respecto a las problemáticas actuales, como la violencia y el cambio climático.",1674420
708,2025-05-27,Noticias MVS (Sitio),Convocatoria UAM 2025: estas son las carreras que NO tienen pase directo de Bachilleres,"La UAM lanzó su convocatoria 2025 con pase directo para alumnos de Bachilleres, pero no todas las carreras participan. Aquí los detalles.",558000
709,2025-05-27,Nota Tamaulipas TAMPS (sitio),Elección: Tómbola judicial,"A MI MANERAPor Tello Montes-AVA y SEMAR refuerzan la paz y aceleran el Puerto del Norte en Matamoros.-Abre UAT Matamoros registro para estudiar Seguridad, Salud y Medio Ambiente",18600
710,2025-05-27,Monitoreo Especial,Semana de eventos académicos en la UAM,"Una semana de eventos académicos se vivió en la Universidad Arturo Michelena (UAM), para impulsar el conocimiento y la innovación.",15000
711,2025-05-27,Hoy Tamaulipas TAMPS (sitio),Elección: Tómbola judicial,-AVA y SEMAR refuerzan la paz y aceleran el Puerto del Norte en Matamoros.,361600
712,2025-05-27,Valle del Norte TAMPS (sitio),"Invita la UAT a estudiar la carrera de seguridad, salud y medio ambiente","° El programa que imparte la UAM Matamoros forma profesionales expertos en la prevención de riesgos, la seguridad e higiene laboral y la normativa ambiental, para desempeñarse en los sectores industrial, empresarial y de servicios, además de organismos públicos e instituciones de salud y educación._",31
713,2025-05-27,Mi Bolsillo SIN (Sitio),"La mejor universidad de México no es la UNAM ni el IPN, revela ranking global","Cada año, el ranking QS World University Rankings, elaborado por la firma británica Quacquarelli Symonds, se convierte en una referencia clave para evaluar el desempeño de instituciones de educación superior a nivel mundial.",2470
714,2025-05-27,El Sur GRO (sitio),Universidades mexicanas se unen a favor de la sostenibilidad,"Ciudad de México, 27 de mayo de 2025.- Veintiún universidades públicas y privadas en territorio nacional reafirmaron su compromiso a favor de la sostenibilidad y movilizar la acción climática en el País tras firmar una declaratoria nacional durante la Cumbre de Rectoras y Rectores de Universidades Mexicanas por la Acción Climática 2025.",63980
715,2025-05-27,El Universal (sitio),RTP ha movilizado más de 242 mil estudiantes a través del programa Sendero Seguro; estas son las escuelas beneficiadas,"El programa brinda una tarifa especial al mostrar una identificación escolar especial, además de seguridad durante el trayecto",757666
716,2025-05-27,Infobae América (Sitio),Pase UAM 2025: cuáles son las licenciaturas que no participan en el proceso,Quienes concluyen sexto semestre en el Colegio de Bachilleres podrán acceder a este proceso,1120000
717,2025-05-27,La Silla Rota (sitio),UNAM y Poli: estas son las carreras que sí deben elegir las mujeres; tienen más beneficio,"En el panorama educativo de México, dos instituciones se han consolidado como referentes: la Universidad Nacional Autónoma de México (UNAM) y el Instituto Politécnico Nacional (IPN). Ambas casas de estudio representan motores de desarrollo científico, tecnológico y cultural del país.",383000
718,2025-05-27,Excélsior (Sitio),"¿Fan de los ajolotes? Invitan a recorrido guiado en Desierto de los Leones, CDMX","La Secretaría del Medio Ambiente de la Ciudad de México invitó a conocer al ajolote de arroyo de montaña en el Parque Nacional Desierto de los Leones, a través de un recorrido guiado.",19300000
719,2025-05-27,Generación Universitaria CDMX (sitio),Pase UAM: lista de licenciaturas que no tienen pase automático el Bachilleres,"El 2025 trae excelentes noticias para todos los estudiantes de nivel medio superior pertenecientes al Colegio de Bachilleres, pues podrán estudiar en la Universidad Autónoma Metropolitana(UAM) sin hacer examen.",196200
720,2025-05-27,Noticias de Tampico TAMS (sitio),"Invita la UAT a estudiar la carrera de seguridad, salud y medio ambiente","*El programa que imparte la UAM Matamoros forma profesionales expertos en la prevención de riesgos, la seguridad e higiene laboral y la normativa ambiental, para desempeñarse en los sectores industrial, empresarial y de servicios, además de organismos públicos e instituciones de salud y educación.",15000
721,2025-05-27,EDT Estado del Tiempo MX (sitio),RTP moviliza a más de 240 mil estudiantes con Sendero Seguro en 2025,"Ciudad de México.- Durante los primeros cuatro meses de 2025, la Red de Transporte de Pasajeros (RTP) de la Ciudad de México ha logrado trasladar de manera segura, económica y eficiente a 242,242 estudiantes de nivel medio superior y superior a través del programa Sendero Seguro. Esta iniciativa tiene como objetivo proporcionar una alternativa de transporte que resguarde la integridad de miles de jóvenes, especialmente durante horarios extraordinarios y trayectos estratégicos.",10100
722,2025-05-27,CNT Tamaulipas TAMP(Sitio),"Invita la UAT a estudiar la carrera de seguridad, salud y medio ambiente","° El programa que imparte la UAM Matamoros forma profesionales expertos en la prevención de riesgos, la seguridad e higiene laboral y la normativa ambiental, para desempeñarse en los sectores industrial, empresarial y de servicios, además de organismos públicos e instituciones de salud y educación.",35600
723,2025-05-27,Metro Noticias MX (Sitio),"RTP servicio seguro para estudiantes, sin paradas intermedias y con tarifa preferencial","La Red de Transporte de Pasajeros (RTP) informa que, durante el primer cuatrimestre de 2025, ha movilizado de manera segura, exclusiva, económica y eficiente a 242 mil 242 estudiantes de nivel medio superior y superior de escuelas de la Ciudad de México, a través del programa Sendero Seguro.",7000
724,2025-05-27,Nota Tamaulipas TAMPS (sitio),"Invita la UAT a estudiar la carrera de seguridad, salud y medio ambiente","El programa que imparte la UAM Matamoros forma profesionales expertos en laprevención de riesgos, la seguridad e higiene laboral y la normativa ambiental, paradesempeñarse en los sectores industrial, empresarial y de servicios, además de organismospúblicos e instituciones de salud y educación.La Universidad Autónoma de Tamaulipas (UAT) mantiene abierta su convocatoria para integrarse ala Licenciatura en Seguridad, Salud y Medio Ambiente, que se imparte a través de la UnidadAcadémica Multidisciplinaria Matamoros (UAMM).El programa educativo busca formar profesionales capaces de prevenir riesgos laborales, así comode contribuir a la protección del entorno natural, mediante la aplicación de conocimientostécnicos y normativos que impacten de manera positiva en la seguridad y bienestar de los centrosde trabajo.Ofrece a sus estudiantes una formación integral para desempeñarse como gerentes,coordinadores, supervisores o técnicos en departamentos de seguridad e higiene en sectorescomo la industria de la transformación, instituciones educativas y de salud, dependenciasgubernamentales, empresas privadas, así como en la docencia y consultoría independiente entemas de seguridad laboral y gestión ambiental.La Licenciatura en Seguridad, Salud y Medio Ambiente tiene una duración de cuatro años,distribuidos en ocho semestres, e incluye cuatro períodos de práctica profesional lo cual permite alestudiante aplicar sus conocimientos en escenarios reales, fortaleciendo su experiencia antes delegreso.La unidad académica cuenta con laboratorios especializados y equipados, con un cuerpo docenteintegrado por profesores con experiencia laboral en el sector y que además están inscritos en elSistema Nacional de Investigadoras e Investigadores (SNII).",18600
725,2025-05-27,Hoja de Ruta (Sitio),Moviliza RTP a más de 242 mil 242 estudiantes de manera segura,"A través del programa Sendero Seguro, la RTP ha transportado a más de 242 mil estudiantes durante el primer cuatrimestre de este año Participan instituciones como la UNAM, IPN, UAM, UACM, TecNM, UPN y ENAH El servicio opera en horarios exclusivos, sin paradas intermedias y con tarifa preferencial",67000
726,2025-05-27,Líder Empresarial AGS (sitio),Magistrados de Circuito: estos son los perfiles en Querétaro (Parte II),"En Querétaro, se podrá votar hasta por ocho magistraturas de circuito. Entre las funciones de estas magistraturas está el revisar las inconformidades contra las decisiones de los juzgados de distrito y los órganos judiciales locales.",15830
727,2025-05-27,Libre en el Sur (Sitio),Cómo la Generación Z desafía el mercado laboral,STAFF / LIBRE EN EL SUR,20710
728,2025-05-27,Mural JAL (sitio),Universidades mexicanas se unen a favor de la sostenibilidad,Veintiún universidades públicas y privadas en territorio nacional reafirmaron su compromiso a favor de la sostenibilidad y movilizar la acción climática en el País tras firmar una declaratoria nacional durante la Cumbre de Rectoras y Rectores de Universidades Mexicanas por la Acción Climática 2025.,1300000
729,2025-05-27,El Norte NL (sitio),Universidades mexicanas se unen a favor de la sostenibilidad,Veintiún universidades públicas y privadas en territorio nacional reafirmaron su compromiso a favor de la sostenibilidad y movilizar la acción climática en el País tras firmar una declaratoria nacional durante la Cumbre de Rectoras y Rectores de Universidades Mexicanas por la Acción Climática 2025.,7600000
730,2025-05-27,Reforma.com (sitio),Universidades mexicanas se unen a favor de la sostenibilidad,Veintiún universidades públicas y privadas en territorio nacional reafirmaron su compromiso a favor de la sostenibilidad y movilizar la acción climática en el País tras firmar una declaratoria nacional durante la Cumbre de Rectoras y Rectores de Universidades Mexicanas por la Acción Climática 2025.,8200000
731,2025-05-27,La Crónica de Hoy (sitio),UAM presenta Infer Folia Fructus: mirada al arte de hacer libros en la Casa de la Primera Imprenta de América,"Traducido del latín como ""entre las hojas, los frutos"", la exposición propone una lectura metafórica y evocadora sobre el valor del trabajo editorial",312000
732,2025-05-27,Julio Astillero Youtube,"En entrevista, Gustavo Leal, profesor investigador de la UAM Xochimilco, habló sobre la CNTE y la Ley del ISSSTE.","En entrevista, Gustavo Leal, profesor investigador en la Universidad Autónoma Metropolitana de Xochimilco y experto en salud, seguridad social, pensiones y vivienda, analizó la controversia en torno a la Ley del ISSSTE de 2007 y el Fondo de Pensiones para el Bienestar. 
 
 Leal argumentó que estas reformas han sido perjudiciales para los trabajadores, describiéndolas como tecnocráticas y neoliberales, diseñadas más para recortar beneficios que para proteger a los servidores públicos. Criticó la falta de soluciones estructurales por parte del gobierno de Claudia Sheinbaum y el manejo improvisado del Fondo de Pensiones para el Bienestar, que considera un parche ineficaz. Además, destacó la necesidad de un enfoque técnico y solidario real que beneficie a las poblaciones protegidas, en lugar de medidas coyunturales y propagandísticas.",485000
